ville_depart;ville_arrivee;distance_train;distance_voiture;tarif_peage
Lyon;Angoulême;1029.0;519.5;28.78
Lyon;Boulogne-sur-Mer;628.2;738.1;34.81
Lyon;Wattrelos;0.0;706.3;31.82
Lyon;Gap;214.3;208.7;7.42
Lyon;Villenave-d'Ornon;927.4;557.3;33.34
Lyon;Montélimar;139.8;149.7;5.79
Lyon;Compiègne;475.4;547.8;20.34
Lyon;Stains;0.0;489.1;17.19
Lyon;Gagny;414.3;481.2;17.19
Lyon;Colomiers;508.2;550.2;36.04
Lyon;Poissy;425.0;487.7;18.7
Lyon;Draguignan;0.0;409.4;24.13
Lyon;Douai;584.0;656.8;29.25
Lyon;Le Lamentin;0.0;1937.9;32.87
Lyon;Bagnolet;0.0;468.3;17.19
Lyon;Marcq-en-Barœul;0.0;696.4;31.82
Lyon;Saint-Joseph;0.0;10931.4;17.61
Toulouse;Nice;547.2;564.6;50.09
Toulouse;Nantes;1071.0;586.6;31.75
Toulouse;Montpellier;222.7;242.0;22.58
Toulouse;Strasbourg;1180.0;968.0;52.41
Toulouse;Bordeaux;223.1;244.8;8.45
Toulouse;Lille;955.2;899.1;32.99
Toulouse;Rennes;1030.9;696.4;32.37
Toulouse;Toulon;427.0;470.6;39.28
Toulouse;Reims;900.1;812.7;30.32
Toulouse;Saint-Étienne;713.2;410.9;2.55
Toulouse;Le Havre;947.0;844.4;29.85
Toulouse;Dijon;1021.5;667.8;24.06
Toulouse;Grenoble;494.2;532.9;41.19
Toulouse;Angers;991.8;634.6;28.15
Toulouse;Villeurbanne;0.0;543.4;35.87
Toulouse;Saint-Denis;757.3;687.4;15.78
Toulouse;Nîmes;269.2;292.9;26.43
Toulouse;Aix-en-Provence;399.5;387.5;34.47
Toulouse;Clermont-Ferrand;324.9;402.0;21.56
Toulouse;Le Mans;903.5;678.0;30.4
Toulouse;Brest;1249.9;884.3;31.78
Toulouse;Tours;526.8;584.9;27.2
Toulouse;Amiens;974.2;815.9;21.01
Toulouse;Annecy;599.9;648.3;44.77
Toulouse;Limoges;266.2;291.1;8.71
Toulouse;Metz;1076.4;932.5;33.58
Toulouse;Boulogne-Billancourt;0.0;671.0;15.78
Toulouse;Perpignan;196.8;207.7;7.72
Toulouse;Besançon;1108.2;730.2;31.09
Toulouse;Orléans;633.1;549.7;11.07
Toulouse;Rouen;867.0;782.5;20.86
Toulouse;Montreuil;0.0;688.6;15.78
Toulouse;Caen;954.9;840.5;50.87
Toulouse;Argenteuil;757.8;691.7;18.26
Toulouse;Mulhouse;1202.8;854.7;52.18
Toulouse;Saint-Paul;0.0;11369.1;52.19
Toulouse;Nancy;1087.0;879.9;33.58
Toulouse;Tourcoing;966.9;909.0;32.99
Toulouse;Roubaix;964.5;907.4;32.99
Toulouse;Nanterre;750.2;679.1;15.78
Toulouse;Vitry-sur-Seine;759.2;672.7;15.78
Toulouse;Créteil;762.8;675.1;15.78
Toulouse;Avignon;312.5;335.9;27.44
Toulouse;Poitiers;416.8;409.1;8.71
Toulouse;Aubervilliers;0.0;684.3;15.78
Toulouse;Asnières-sur-Seine;752.6;682.4;15.78
Toulouse;Colombes;755.2;682.0;15.78
Toulouse;Dunkerque;1030.9;971.1;32.99
Toulouse;Aulnay-sous-Bois;767.2;696.4;15.78
Toulouse;Saint-Pierre;0.0;11361.5;52.19
Toulouse;Versailles;734.9;673.9;16.01
Toulouse;Le Tampon;0.0;11361.5;52.19
Toulouse;Courbevoie;749.9;678.5;15.78
Toulouse;Béziers;161.5;183.7;7.19
Toulouse;La Rochelle;379.5;425.7;14.17
Toulouse;Rueil-Malmaison;754.5;676.7;15.78
Toulouse;Cherbourg-en-Cotentin;1070.6;930.5;32.37
Toulouse;Champigny-sur-Marne;765.5;683.7;15.78
Toulouse;Pau;192.2;192.3;14.63
Toulouse;Mérignac;231.2;247.2;8.45
Toulouse;Saint-Maur-des-Fossés;764.5;678.6;15.78
Toulouse;Antibes;529.8;544.5;39.79
Toulouse;Fort-de-France;0.0;1522.3;26.23
Toulouse;Ajaccio;0.0;955.1;50.09
Toulouse;Cannes;520.9;535.4;39.04
Toulouse;Saint-Nazaire;1126.8;650.3;31.78
Toulouse;Mamoudzou;0.0;11224.9;52.19
Toulouse;Drancy;764.3;692.5;15.78
Toulouse;Noisy-le-Grand;766.6;687.2;15.92
Toulouse;Issy-les-Moulineaux;740.8;671.5;15.78
Toulouse;Cergy;771.2;704.3;19.29
Toulouse;Levallois-Perret;754.1;679.2;15.78
Toulouse;Colmar;1243.9;899.2;52.18
Toulouse;Calais;1052.1;965.0;53.79
Toulouse;Pessac;230.2;245.0;8.45
Toulouse;Vénissieux;505.2;535.0;35.87
Toulouse;Évry-Courcouronnes;779.0;666.5;15.74
Toulouse;Clichy;0.0;680.8;15.78
Toulouse;Valence;431.2;439.6;31.55
Toulouse;Ivry-sur-Seine;755.5;673.4;15.78
Toulouse;Bourges;658.2;507.1;14.91
Toulouse;Quimper;1253.2;816.8;31.78
Toulouse;Cayenne;0.0;1522.3;26.23
Toulouse;Antony;752.1;659.5;15.78
Toulouse;Troyes;938.2;756.4;20.84
Toulouse;La Seyne-sur-Mer;422.5;468.3;38.71
Toulouse;Villeneuve-d'Ascq;960.2;898.4;32.99
Toulouse;Montauban;43.5;53.9;3.85
Toulouse;Pantin;762.3;682.9;15.78
Toulouse;Chambéry;552.9;591.4;50.61
Toulouse;Niort;486.4;423.3;14.88
Toulouse;Neuilly-sur-Seine;0.0;677.6;15.78
Toulouse;Sarcelles;767.4;704.6;15.81
Toulouse;Le Blanc-Mesnil;765.9;695.5;15.78
Toulouse;Maisons-Alfort;759.4;676.6;15.78
Toulouse;Lorient;1191.5;754.6;31.78
Toulouse;Villejuif;0.0;669.4;15.78
Toulouse;Saint-André;0.0;11361.5;52.19
Toulouse;Fréjus;496.6;506.0;38.27
Toulouse;Beauvais;819.9;757.3;17.95
Toulouse;Narbonne;136.5;154.4;6.42
Toulouse;Meaux;800.8;722.9;27.55
Toulouse;Hyères;445.4;493.8;40.24
Toulouse;Bobigny;0.0;691.6;15.78
Toulouse;La Roche-sur-Yon;1132.2;531.4;20.53
Toulouse;Clamart;725.2;666.0;15.78
Toulouse;Vannes;1146.1;696.3;31.78
Toulouse;Chelles;776.2;692.8;15.78
Toulouse;Cholet;682.1;570.0;23.06
Toulouse;Saint-Louis;0.0;11361.5;52.19
Toulouse;Épinay-sur-Seine;762.2;688.2;15.78
Toulouse;Saint-Ouen-sur-Seine;753.4;682.5;15.78
Toulouse;Saint-Quentin;893.4;842.1;31.0
Toulouse;Bondy;768.1;691.2;15.78
Toulouse;Bayonne;284.7;295.2;20.26
Toulouse;Corbeil-Essonnes;781.7;670.2;16.18
Toulouse;Cagnes-sur-Mer;538.1;552.7;40.24
Toulouse;Vaulx-en-Velin;0.0;544.8;35.87
Toulouse;Les Abymes;0.0;1522.3;26.23
Toulouse;Sevran;770.0;697.7;15.78
Toulouse;Fontenay-sous-Bois;760.0;685.7;15.78
Toulouse;Sartrouville;756.9;688.1;18.24
Toulouse;Massy;747.4;656.2;15.78
Toulouse;Arles;344.3;332.4;29.96
Toulouse;Saint-Laurent-du-Maroni;0.0;1522.3;26.23
Toulouse;Albi;69.0;82.4;2.55
Toulouse;Laval;963.1;710.7;27.91
Toulouse;Saint-Herblain;717.2;593.2;31.75
Toulouse;Gennevilliers;755.2;684.0;15.78
Toulouse;Suresnes;746.3;675.9;15.78
Toulouse;Saint-Priest;509.4;539.2;37.59
Toulouse;Vincennes;757.7;678.0;15.78
Toulouse;Bastia;0.0;811.8;50.09
Toulouse;Martigues;400.9;370.6;29.96
Toulouse;Les Sables-d'Olonne;809.0;571.3;21.15
Toulouse;Grasse;537.4;547.7;39.35
Toulouse;Montrouge;0.0;672.2;15.78
Toulouse;Aubagne;385.1;424.3;36.07
Toulouse;Saint-Malo;1096.1;765.4;32.37
Toulouse;Évreux;822.3;707.3;13.36
Toulouse;La Courneuve;759.0;696.9;15.78
Toulouse;Blois;576.3;518.7;9.02
Toulouse;Brive-la-Gaillarde;179.3;195.6;8.04
Toulouse;Charleville-Mézières;980.9;901.2;31.34
Toulouse;Meudon;727.5;669.8;15.78
Toulouse;Carcassonne;83.4;93.7;4.0
Toulouse;Choisy-le-Roi;761.3;669.5;15.78
Toulouse;Noisy-le-Sec;766.7;689.0;15.78
Toulouse;Livry-Gargan;0.0;695.4;15.78
Toulouse;Rosny-sous-Bois;763.7;686.6;15.78
Toulouse;Talence;227.6;239.8;8.45
Toulouse;Belfort;1171.4;818.7;48.23
Toulouse;Alfortville;760.8;673.8;15.78
Toulouse;Chalon-sur-Saône;1088.1;602.6;21.11
Toulouse;Salon-de-Provence;423.6;354.6;30.77
Toulouse;Sète;203.1;220.4;8.35
Toulouse;Istres;421.9;363.9;29.96
Toulouse;Mantes-la-Jolie;778.2;707.7;17.02
Toulouse;Saint-Germain-en-Laye;760.6;690.9;19.26
Toulouse;Saint-Brieuc;1127.3;794.1;32.37
Toulouse;Tarbes;140.2;154.2;12.09
Toulouse;Alès;309.4;331.6;26.43
Toulouse;Châlons-en-Champagne;948.6;839.6;23.57
Toulouse;Bagneux;0.0;669.9;15.78
Toulouse;Puteaux;747.9;676.7;15.78
Toulouse;Caluire-et-Cuire;0.0;543.5;35.87
Toulouse;Bron;0.0;538.9;35.93
Toulouse;Rezé;710.3;583.0;31.75
Toulouse;Valenciennes;978.4;885.1;33.84
Toulouse;Châteauroux;373.2;408.9;8.71
Toulouse;Garges-lès-Gonesse;764.9;702.0;15.78
Toulouse;Castres;74.8;89.8;2.55
Toulouse;Arras;912.7;858.8;30.84
Toulouse;Melun;794.1;689.8;20.01
Toulouse;Thionville;1104.0;963.4;34.03
Toulouse;Le Cannet;0.0;536.2;39.35
Toulouse;Bourg-en-Bresse;1116.6;621.3;43.02
Toulouse;Anglet;0.0;300.6;20.26
Toulouse;Angoulême;343.8;353.8;10.13
Toulouse;Boulogne-sur-Mer;1083.5;932.3;33.01
Toulouse;Wattrelos;0.0;912.4;32.99
Toulouse;Gap;555.9;539.7;38.44
Toulouse;Villenave-d'Ornon;229.6;235.7;8.45
Toulouse;Montélimar;388.5;392.3;29.88
Toulouse;Compiègne;827.9;758.9;18.96
Toulouse;Stains;0.0;700.3;15.78
Toulouse;Gagny;771.9;692.3;15.78
Toulouse;Colomiers;1.5;11.4;0.0
Toulouse;Poissy;764.7;680.9;15.68
Toulouse;Draguignan;0.0;500.3;37.56
Toulouse;Douai;936.5;882.2;32.99
Toulouse;Le Lamentin;0.0;1522.3;26.23
Toulouse;Bagnolet;0.0;679.4;15.78
Toulouse;Marcq-en-Barœul;0.0;902.5;32.99
Toulouse;Saint-Joseph;0.0;11361.5;52.19
Nice;Nantes;1213.2;1148.6;82.9
Nice;Montpellier;322.5;329.7;27.23
Nice;Strasbourg;1276.5;792.0;1.73
Nice;Bordeaux;768.3;806.7;59.6
Nice;Lille;1040.7;1161.0;68.4
Nice;Rennes;1196.3;1188.4;82.58
Nice;Toulon;126.7;151.1;22.41
Nice;Reims;996.6;955.7;57.76
Nice;Saint-Étienne;518.5;474.0;33.71
Nice;Le Havre;1028.1;1119.2;69.6
Nice;Dijon;639.7;662.2;43.59
Nice;Grenoble;562.4;466.6;41.97
Nice;Angers;1161.9;1064.9;81.97
Nice;Villeurbanne;0.0;477.1;36.66
Nice;Saint-Denis;842.8;945.2;53.94
Nice;Nîmes;276.0;282.7;23.73
Nice;Aix-en-Provence;204.7;181.3;15.8
Nice;Clermont-Ferrand;631.7;631.0;49.87
Nice;Le Mans;1057.0;1049.4;75.41
Nice;Brest;1433.5;1446.2;82.9
Nice;Tours;1043.3;956.4;72.39
Nice;Amiens;952.5;1089.7;59.56
Nice;Annecy;594.9;582.0;45.55
Nice;Limoges;1191.3;853.0;59.86
Nice;Metz;1152.9;926.9;53.18
Nice;Boulogne-Billancourt;0.0;934.5;53.94
Nice;Perpignan;466.3;478.1;46.12
Nice;Besançon;718.0;726.4;57.89
Nice;Orléans;948.3;913.6;68.05
Nice;Rouen;948.1;1057.3;60.6
Nice;Montreuil;0.0;945.4;53.94
Nice;Caen;1036.0;1160.6;73.71
Nice;Argenteuil;847.5;955.2;56.42
Nice;Mulhouse;1234.8;691.1;1.73
Nice;Saint-Paul;0.0;10808.6;1.73
Nice;Nancy;1183.6;874.3;53.18
Nice;Tourcoing;1052.4;1171.0;68.4
Nice;Roubaix;1050.0;1169.3;68.4
Nice;Nanterre;846.6;942.6;53.94
Nice;Vitry-sur-Seine;846.2;929.5;53.94
Nice;Créteil;843.4;931.9;53.94
Nice;Avignon;282.9;253.5;20.56
Nice;Poitiers;1135.2;935.2;59.15
Nice;Aubervilliers;0.0;941.1;53.94
Nice;Asnières-sur-Seine;842.7;945.9;53.94
Nice;Colombes;845.4;945.5;53.94
Nice;Dunkerque;1090.8;1233.0;68.48
Nice;Aulnay-sous-Bois;850.3;953.2;53.94
Nice;Saint-Pierre;0.0;10801.0;1.73
Nice;Versailles;859.5;937.4;54.17
Nice;Le Tampon;0.0;10801.0;1.73
Nice;Courbevoie;846.4;941.9;53.94
Nice;Béziers;383.7;391.1;43.07
Nice;La Rochelle;1281.0;987.6;65.32
Nice;Rueil-Malmaison;851.0;940.2;53.94
Nice;Cherbourg-en-Cotentin;1151.7;1282.3;73.71
Nice;Champigny-sur-Marne;846.0;940.6;53.94
Nice;Pau;741.8;750.2;64.72
Nice;Mérignac;777.8;809.1;59.6
Nice;Saint-Maur-des-Fossés;845.0;935.4;53.94
Nice;Antibes;11.2;26.3;10.67
Nice;Fort-de-France;0.0;1962.9;47.23
Nice;Ajaccio;0.0;397.8;0.0
Nice;Cannes;23.5;36.0;11.05
Nice;Saint-Nazaire;1268.7;1212.2;82.9
Nice;Mamoudzou;0.0;10664.4;1.73
Nice;Drancy;849.8;949.4;53.94
Nice;Noisy-le-Grand;847.1;941.5;55.57
Nice;Issy-les-Moulineaux;845.1;933.1;53.94
Nice;Cergy;867.6;967.8;57.42
Nice;Levallois-Perret;841.3;941.1;53.94
Nice;Colmar;1271.6;720.9;1.73
Nice;Calais;1142.6;1226.7;89.2
Nice;Pessac;775.4;806.9;59.6
Nice;Vénissieux;474.6;468.7;36.66
Nice;Évry-Courcouronnes;862.8;902.8;53.94
Nice;Clichy;0.0;942.7;53.94
Nice;Valence;397.0;373.3;32.33
Nice;Ivry-sur-Seine;842.5;930.3;53.94
Nice;Bourges;1087.4;807.3;60.35
Nice;Quimper;1414.3;1378.7;82.9
Nice;Cayenne;0.0;1962.9;47.23
Nice;Antony;847.8;920.4;53.94
Nice;Troyes;1018.6;843.1;49.56
Nice;La Seyne-sur-Mer;131.1;159.9;22.99
Nice;Villeneuve-d'Ascq;1045.2;1160.3;68.4
Nice;Montauban;590.9;615.8;55.03
Nice;Pantin;842.8;939.8;53.94
Nice;Chambéry;554.2;484.9;13.96
Nice;Niort;1224.6;985.2;66.03
Nice;Neuilly-sur-Seine;0.0;940.2;53.94
Nice;Sarcelles;852.8;961.5;53.94
Nice;Le Blanc-Mesnil;851.5;952.3;53.94
Nice;Maisons-Alfort;839.9;933.5;53.94
Nice;Lorient;1354.0;1316.5;82.9
Nice;Villejuif;0.0;926.2;53.94
Nice;Saint-André;0.0;10801.0;1.73
Nice;Fréjus;55.5;64.4;12.07
Nice;Beauvais;904.3;1031.1;56.5
Nice;Narbonne;407.4;417.7;43.67
Nice;Meaux;881.3;950.9;60.52
Nice;Hyères;145.1;151.8;20.96
Nice;Bobigny;0.0;948.4;53.94
Nice;La Roche-sur-Yon;1285.6;1093.3;71.68
Nice;Clamart;870.6;929.4;53.94
Nice;Vannes;1307.0;1258.2;82.9
Nice;Chelles;856.7;948.1;55.32
Nice;Cholet;1215.6;1088.1;73.59
Nice;Saint-Louis;0.0;10801.0;1.73
Nice;Épinay-sur-Seine;847.6;949.8;53.94
Nice;Saint-Ouen-sur-Seine;848.5;944.3;53.94
Nice;Saint-Quentin;978.9;1054.0;62.21
Nice;Bondy;848.6;948.1;53.94
Nice;Bayonne;939.4;853.0;70.35
Nice;Corbeil-Essonnes;866.4;898.1;53.22
Nice;Cagnes-sur-Mer;4.2;17.0;10.02
Nice;Vaulx-en-Velin;0.0;478.5;36.66
Nice;Les Abymes;0.0;1962.9;47.23
Nice;Sevran;855.5;954.6;53.94
Nice;Fontenay-sous-Bois;842.2;942.6;53.94
Nice;Sartrouville;853.3;951.6;56.41
Nice;Massy;853.2;918.4;53.94
Nice;Arles;251.1;269.9;20.14
Nice;Saint-Laurent-du-Maroni;0.0;1962.9;47.23
Nice;Albi;613.2;526.7;27.23
Nice;Laval;1128.5;1141.2;92.82
Nice;Saint-Herblain;1250.7;1155.2;82.9
Nice;Gennevilliers;850.3;946.3;53.94
Nice;Suresnes;848.1;939.4;53.94
Nice;Saint-Priest;478.8;472.9;38.38
Nice;Vincennes;838.1;934.9;53.94
Nice;Bastia;0.0;254.5;0.0
Nice;Martigues;206.1;218.5;15.1
Nice;Les Sables-d'Olonne;1347.0;1133.3;72.3
Nice;Grasse;40.0;44.4;11.05
Nice;Montrouge;0.0;929.1;53.94
Nice;Aubagne;168.5;189.9;15.84
Nice;Saint-Malo;1285.0;1272.1;93.53
Nice;Évreux;929.6;1021.7;58.27
Nice;La Courneuve;844.6;953.7;53.94
Nice;Blois;1004.2;910.8;67.01
Nice;Brive-la-Gaillarde;727.8;757.5;59.19
Nice;Charleville-Mézières;1077.4;1036.9;57.52
Nice;Meudon;848.1;933.3;53.94
Nice;Carcassonne;460.5;479.7;46.63
Nice;Choisy-le-Roi;848.3;926.4;53.94
Nice;Noisy-le-Sec;847.6;945.8;53.94
Nice;Livry-Gargan;0.0;952.3;53.94
Nice;Rosny-sous-Bois;844.1;943.4;53.94
Nice;Talence;772.8;801.7;59.6
Nice;Belfort;1203.3;815.0;75.01
Nice;Alfortville;841.4;930.6;53.94
Nice;Chalon-sur-Saône;583.1;600.5;41.03
Nice;Salon-de-Provence;228.8;215.5;19.33
Nice;Sète;349.0;367.4;28.42
Nice;Istres;227.1;233.9;19.65
Nice;Mantes-la-Jolie;885.4;982.5;56.8
Nice;Saint-Germain-en-Laye;857.0;954.3;57.42
Nice;Saint-Brieuc;1305.3;1288.0;82.58
Nice;Tarbes;689.2;712.0;62.18
Nice;Alès;315.8;323.4;24.51
Nice;Châlons-en-Champagne;1023.0;918.4;55.22
Nice;Bagneux;0.0;928.4;53.94
Nice;Puteaux;845.4;940.2;53.94
Nice;Caluire-et-Cuire;0.0;477.2;36.66
Nice;Bron;0.0;472.7;36.71
Nice;Rezé;1216.0;1145.0;82.9
Nice;Valenciennes;1086.4;1131.3;68.39
Nice;Châteauroux;1078.0;823.9;59.63
Nice;Garges-lès-Gonesse;850.5;958.8;53.94
Nice;Castres;620.2;495.3;43.23
Nice;Arras;998.2;1135.0;68.16
Nice;Melun;874.7;888.0;58.58
Nice;Thionville;1180.1;957.9;53.62
Nice;Le Cannet;0.0;32.9;11.05
Nice;Bourg-en-Bresse;521.8;555.0;43.81
Nice;Anglet;0.0;858.4;70.35
Nice;Angoulême;1239.3;915.7;61.28
Nice;Boulogne-sur-Mer;1066.3;1206.1;71.56
Nice;Wattrelos;0.0;1174.3;68.4
Nice;Gap;361.1;292.7;17.72
Nice;Villenave-d'Ornon;774.8;797.6;59.6
Nice;Montélimar;354.3;326.1;30.67
Nice;Compiègne;913.4;1015.7;57.09
Nice;Stains;0.0;957.1;53.94
Nice;Gagny;852.3;949.2;53.94
Nice;Colomiers;560.4;575.2;50.26
Nice;Poissy;861.1;955.7;55.45
Nice;Draguignan;0.0;91.3;12.94
Nice;Douai;1070.2;1124.8;65.82
Nice;Le Lamentin;0.0;1962.9;47.23
Nice;Bagnolet;0.0;936.3;53.94
Nice;Marcq-en-Barœul;0.0;1164.4;68.4
Nice;Saint-Joseph;0.0;10801.0;1.73
Nantes;Montpellier;1068.3;833.5;55.39
Nantes;Strasbourg;785.8;862.8;72.5
Nantes;Bordeaux;841.0;354.9;23.3
Nantes;Lille;581.7;602.5;50.52
Nantes;Rennes;99.0;107.4;0.28
Nantes;Toulon;1079.9;1062.1;72.09
Nantes;Reims;505.8;516.1;47.85
Nantes;Saint-Étienne;797.9;661.0;53.07
Nantes;Le Havre;533.1;377.9;21.65
Nantes;Dijon;613.4;635.7;45.38
Nantes;Grenoble;841.8;785.1;63.62
Nantes;Angers;79.2;86.5;7.25
Nantes;Villeurbanne;0.0;688.2;56.94
Nantes;Saint-Denis;357.3;390.8;33.35
Nantes;Nîmes;988.2;884.4;59.24
Nantes;Aix-en-Provence;1018.4;979.1;67.27
Nantes;Clermont-Ferrand;921.7;528.6;41.14
Nantes;Le Mans;160.6;183.9;11.67
Nantes;Brest;323.7;302.0;0.59
Nantes;Tours;238.4;213.1;18.91
Nantes;Amiens;468.6;503.5;23.76
Nantes;Annecy;843.0;776.7;44.54
Nantes;Limoges;1033.6;330.0;24.03
Nantes;Metz;682.1;703.4;61.69
Nantes;Boulogne-Billancourt;0.0;374.5;33.35
Nantes;Perpignan;1264.3;799.2;40.53
Nantes;Besançon;691.8;733.4;44.19
Nantes;Orléans;467.7;333.0;24.61
Nantes;Rouen;469.9;382.6;21.08
Nantes;Montreuil;0.0;392.0;33.35
Nantes;Caen;552.3;291.5;0.28
Nantes;Argenteuil;361.8;386.5;33.65
Nantes;Mulhouse;886.5;857.9;65.25
Nantes;Saint-Paul;0.0;11581.9;53.7
Nantes;Nancy;692.8;752.9;52.45
Nantes;Tourcoing;593.4;612.5;50.52
Nantes;Roubaix;591.0;610.8;50.52
Nantes;Nanterre;360.9;379.1;33.65
Nantes;Vitry-sur-Seine;350.9;376.2;33.35
Nantes;Créteil;362.8;378.5;33.35
Nantes;Avignon;931.5;906.3;69.12
Nantes;Poitiers;282.9;240.0;21.78
Nantes;Aubervilliers;0.0;387.7;33.35
Nantes;Asnières-sur-Seine;363.4;385.9;33.35
Nantes;Colombes;359.7;383.1;33.65
Nantes;Dunkerque;659.5;635.4;34.6
Nantes;Aulnay-sous-Bois;367.1;399.9;33.35
Nantes;Saint-Pierre;0.0;11574.3;53.7
Nantes;Versailles;346.3;362.8;31.4
Nantes;Le Tampon;0.0;11574.3;53.7
Nantes;Courbevoie;360.7;381.9;33.35
Nantes;Béziers;1103.6;775.2;40.0
Nantes;La Rochelle;126.8;147.2;12.68
Nantes;Rueil-Malmaison;365.3;376.6;32.58
Nantes;Cherbourg-en-Cotentin;427.6;341.6;0.28
Nantes;Champigny-sur-Marne;365.5;387.2;33.35
Nantes;Pau;1059.2;564.8;39.09
Nantes;Mérignac;850.5;363.4;23.3
Nantes;Saint-Maur-des-Fossés;364.5;382.0;33.35
Nantes;Antibes;1189.1;1136.0;72.6
Nantes;Fort-de-France;0.0;1770.3;34.55
Nantes;Ajaccio;0.0;1546.6;82.9
Nantes;Cannes;1180.3;1126.9;71.85
Nantes;Saint-Nazaire;54.9;68.0;0.59
Nantes;Mamoudzou;0.0;11437.6;53.7
Nantes;Drancy;364.3;396.0;33.35
Nantes;Noisy-le-Grand;366.6;390.7;33.49
Nantes;Issy-les-Moulineaux;358.0;374.9;33.35
Nantes;Cergy;381.9;392.2;33.46
Nantes;Levallois-Perret;355.6;382.6;33.35
Nantes;Colmar;849.7;902.5;65.25
Nantes;Calais;678.9;599.5;32.46
Nantes;Pessac;847.4;368.4;23.3
Nantes;Vénissieux;793.5;687.5;56.94
Nantes;Évry-Courcouronnes;382.2;370.0;33.31
Nantes;Clichy;0.0;384.3;33.35
Nantes;Valence;841.3;783.8;57.4
Nantes;Ivry-sur-Seine;355.5;376.9;33.35
Nantes;Bourges;321.0;355.3;29.8
Nantes;Quimper;321.3;234.5;0.59
Nantes;Cayenne;0.0;1770.3;34.55
Nantes;Antony;338.2;362.9;33.35
Nantes;Troyes;533.5;515.0;41.29
Nantes;La Seyne-sur-Mer;1084.3;1059.8;71.52
Nantes;Villeneuve-d'Ascq;586.2;601.9;50.52
Nantes;Montauban;1018.4;566.9;30.19
Nantes;Pantin;357.2;386.4;33.35
Nantes;Chambéry;833.6;776.6;62.63
Nantes;Niort;189.6;151.4;14.5
Nantes;Neuilly-sur-Seine;0.0;381.1;33.35
Nantes;Sarcelles;367.4;408.1;33.35
Nantes;Le Blanc-Mesnil;365.9;399.0;33.35
Nantes;Maisons-Alfort;359.3;380.1;33.35
Nantes;Lorient;259.6;172.3;0.59
Nantes;Villejuif;0.0;372.8;33.35
Nantes;Saint-André;0.0;11574.3;53.7
Nantes;Fréjus;1158.5;1097.5;71.08
Nantes;Beauvais;432.2;451.8;35.6
Nantes;Narbonne;1205.3;745.9;39.23
Nantes;Meaux;395.7;426.4;45.12
Nantes;Hyères;1098.3;1085.3;73.05
Nantes;Bobigny;0.0;395.0;33.35
Nantes;La Roche-sur-Yon;72.3;81.3;1.0
Nantes;Clamart;348.4;369.4;33.35
Nantes;Vannes;208.1;114.0;0.59
Nantes;Chelles;371.1;396.3;33.35
Nantes;Cholet;58.0;62.2;0.0
Nantes;Saint-Louis;0.0;11574.3;53.7
Nantes;Épinay-sur-Seine;362.2;390.6;33.65
Nantes;Saint-Ouen-sur-Seine;362.8;386.0;33.35
Nantes;Saint-Quentin;545.6;545.6;48.53
Nantes;Bondy;363.0;394.7;33.35
Nantes;Bayonne;1027.6;540.2;28.02
Nantes;Corbeil-Essonnes;385.8;373.7;33.75
Nantes;Cagnes-sur-Mer;1197.4;1144.2;73.05
Nantes;Vaulx-en-Velin;0.0;689.4;56.94
Nantes;Les Abymes;0.0;1770.3;34.55
Nantes;Sevran;370.0;401.2;33.35
Nantes;Fontenay-sous-Bois;360.0;389.2;33.35
Nantes;Sartrouville;367.6;379.8;31.4
Nantes;Massy;333.7;359.7;33.35
Nantes;Arles;966.0;923.9;62.77
Nantes;Saint-Laurent-du-Maroni;0.0;1770.3;34.55
Nantes;Albi;1133.6;649.7;31.61
Nantes;Laval;232.1;151.6;7.68
Nantes;Saint-Herblain;5.1;9.8;0.0
Nantes;Gennevilliers;364.5;387.4;33.35
Nantes;Suresnes;362.4;379.4;33.35
Nantes;Saint-Priest;789.3;692.2;57.41
Nantes;Vincennes;357.7;381.5;33.35
Nantes;Bastia;0.0;1403.3;82.9
Nantes;Martigues;1067.0;962.1;62.77
Nantes;Les Sables-d'Olonne;106.0;114.9;1.13
Nantes;Grasse;1196.7;1139.2;72.16
Nantes;Montrouge;0.0;375.7;33.35
Nantes;Aubagne;1051.3;1015.8;68.88
Nantes;Saint-Malo;171.2;176.5;0.28
Nantes;Évreux;443.9;365.0;18.87
Nantes;La Courneuve;359.0;400.3;33.35
Nantes;Blois;292.5;281.4;23.23
Nantes;Brive-la-Gaillarde;1023.3;424.7;24.7
Nantes;Charleville-Mézières;586.7;604.6;48.88
Nantes;Meudon;350.8;373.3;33.35
Nantes;Carcassonne;1152.2;685.2;36.81
Nantes;Choisy-le-Roi;348.8;373.0;33.35
Nantes;Noisy-le-Sec;361.6;392.5;33.35
Nantes;Livry-Gargan;0.0;398.9;33.35
Nantes;Rosny-sous-Bois;363.7;390.0;33.35
Nantes;Talence;849.9;366.7;23.3
Nantes;Belfort;767.0;822.0;61.31
Nantes;Alfortville;360.8;377.3;33.35
Nantes;Chalon-sur-Saône;733.8;635.6;36.55
Nantes;Salon-de-Provence;1092.0;946.1;63.57
Nantes;Sète;1062.0;811.9;41.16
Nantes;Istres;1089.8;955.4;62.77
Nantes;Mantes-la-Jolie;399.7;404.6;32.83
Nantes;Saint-Germain-en-Laye;372.9;378.8;33.46
Nantes;Saint-Brieuc;192.3;205.1;0.28
Nantes;Tarbes;1111.1;602.2;41.2
Nantes;Alès;1028.4;806.5;43.51
Nantes;Châlons-en-Champagne;554.6;559.3;49.49
